LogID;Log_Bt;Date;Time (UTC);MachineID;FieldID;LatUTM(m);LongUTM(m);Lat(º);Long(º);Speed (m/s);GPS PDOP ;PopSeed(Plant/ha);FertRt(kg/ha);FertWgt(kg);Mean Op Cap(m2/h);Time Operation (h);Area(m2);Row Spacing(m);Holes; seed_germ (%); SeedByM; FertByM; Seed Mode; Fert Mode;Remote Status;Duty Seed; Calc Rot Seed; Real Rot Seed
6143;79;25/05/2019;18:40:00;M0;F0;724544.856;7704331.375;-20.7472105;-42.84343083;0;2.28;0;0;0.1;0;1.7094;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
6144;79;25/05/2019;18:40:01;M0;F0;724544.7355;7704331.45;-20.74720983;-42.843432;0;2.28;0;0;0.1;0;1.70968;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
6145;79;25/05/2019;18:40:02;M0;F0;724544.6323;7704331.525;-20.74720917;-42.843433;0;2.2;0;0;0.1;0;1.70996;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
6146;79;25/05/2019;18:40:03;M0;F0;724544.5117;7704331.601;-20.7472085;-42.84343417;0;2.28;0;0;0.1;0;1.71024;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
6147;79;25/05/2019;18:40:04;M0;F0;724544.391;7704331.658;-20.747208;-42.84343533;0;2.2;0;0;0.1;0;1.71052;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
6148;79;25/05/2019;18:40:05;M0;F0;724544.2702;7704331.715;-20.7472075;-42.8434365;0;2.2;0;0;0.1;0;1.7108;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
6149;79;25/05/2019;18:40:06;M0;F0;724544.1668;7704331.771;-20.747207;-42.8434375;0;2.2;0;0;0.1;0;1.71108;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
6150;79;25/05/2019;18:40:07;M0;F0;724544.0633;7704331.828;-20.7472065;-42.8434385;0;2.2;0;0;0.1;0;1.71136;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
6151;79;25/05/2019;18:40:08;M0;F0;724543.9599;7704331.885;-20.747206;-42.8434395;0;2.2;0;0;0.1;0;1.71164;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
6152;79;25/05/2019;18:46:10;M0;F0;724707.1964;7704384.546;-20.74671083;-42.84187933;0;1.88;0;0;0.1;0;1.71206;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
6153;79;25/05/2019;18:46:11;M0;F0;724707.1964;7704384.546;-20.74671083;-42.84187933;0;1.88;0;0;0.1;0;1.71234;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
6154;79;25/05/2019;18:46:12;M0;F0;724707.2138;7704384.545;-20.74671083;-42.84187917;0;1.88;0;0;0.1;0;1.71262;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
6155;79;25/05/2019;18:46:13;M0;F0;724707.1962;7704384.527;-20.746711;-42.84187933;0;1.88;0;0;0.1;0;1.7129;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
6156;79;25/05/2019;18:46:14;M0;F0;724707.1959;7704384.509;-20.74671117;-42.84187933;0;1.88;0;0;0.1;0;1.71318;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
6157;79;25/05/2019;18:46:15;M0;F0;724707.1959;7704384.509;-20.74671117;-42.84187933;0;1.88;0;0;0.1;0;1.71346;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
6158;79;25/05/2019;18:46:16;M0;F0;724707.1957;7704384.49;-20.74671133;-42.84187933;0;1.88;0;0;0.1;0;1.71374;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6159;79;25/05/2019;18:46:17;M0;F0;724707.2128;7704384.471;-20.7467115;-42.84187917;0;1.88;0;0;0.1;0;1.71402;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6160;79;25/05/2019;18:46:18;M0;F0;724707.2299;7704384.453;-20.74671167;-42.841879;0;1.88;0;0;0.1;0;1.7143;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6161;79;25/05/2019;18:46:19;M0;F0;724707.2294;7704384.416;-20.746712;-42.841879;0;1.88;0;0;0.1;0;1.71458;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6162;79;25/05/2019;18:46:20;M0;F0;724707.2465;7704384.397;-20.74671217;-42.84187883;0;1.88;40000;0;0.1;0;1.71486;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6163;79;25/05/2019;18:46:21;M0;F0;724707.2815;7704384.415;-20.746712;-42.8418785;0;1.88;40000;0;0.1;0;1.71514;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6164;79;25/05/2019;18:46:22;M0;F0;724707.2636;7704384.378;-20.74671233;-42.84187867;0;1.88;40000;0;0.1;0;1.71542;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6165;79;25/05/2019;18:46:23;M0;F0;724707.2282;7704384.324;-20.74671283;-42.841879;0;1.88;40000;0;0.1;0;1.7157;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6166;79;25/05/2019;18:46:24;M0;F0;724707.2277;7704384.287;-20.74671317;-42.841879;0;1.88;40000;0;0.1;0;1.71598;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6167;79;25/05/2019;18:46:25;M0;F0;724707.227;7704384.231;-20.74671367;-42.841879;0;1.88;40000;0;0.1;0;1.71626;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6168;79;25/05/2019;18:46:26;M0;F0;724707.2612;7704384.194;-20.746714;-42.84187867;0;1.88;40000;0;0.1;0;1.71654;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6169;79;25/05/2019;18:46:27;M0;F0;724707.2431;7704384.139;-20.7467145;-42.84187883;0;2.31;40000;0;0.1;0;1.71682;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6170;79;25/05/2019;18:46:28;M0;F0;724707.2426;7704384.102;-20.74671483;-42.84187883;0;2.3;40000;0;0.1;0;1.7171;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6171;79;25/05/2019;18:46:29;M0;F0;724707.2771;7704384.083;-20.746715;-42.8418785;0;1.88;40000;0;0.1;0;1.71738;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6172;79;25/05/2019;18:46:30;M0;F0;724707.2768;7704384.065;-20.74671517;-42.8418785;0;2.3;40000;0;0.1;0;1.71766;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6173;79;25/05/2019;18:46:31;M0;F0;724707.3118;7704384.083;-20.746715;-42.84187817;0;1.88;40000;0;0.1;0;1.71794;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6174;79;25/05/2019;18:46:32;M0;F0;724707.3468;7704384.101;-20.74671483;-42.84187783;0;1.88;40000;0;0.1;0;1.71822;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6175;79;25/05/2019;18:46:33;M0;F0;724707.382;7704384.137;-20.7467145;-42.8418775;0;1.88;40000;0;0.1;0;1.7185;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6176;79;25/05/2019;18:46:34;M0;F0;724707.3996;7704384.155;-20.74671433;-42.84187733;0;1.88;40000;0;0.1;0;1.71878;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6177;79;25/05/2019;18:46:35;M0;F0;724707.3993;7704384.137;-20.7467145;-42.84187733;0;1.88;40000;0;0.1;0;1.71906;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6178;79;25/05/2019;18:46:36;M0;F0;724707.3817;7704384.119;-20.74671467;-42.8418775;0;1.88;40000;0;0.1;0;1.71934;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6179;79;25/05/2019;18:46:37;M0;F0;724707.3817;7704384.119;-20.74671467;-42.8418775;0;1.88;40000;0;0.1;0;1.71962;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6180;79;25/05/2019;18:46:38;M0;F0;724707.3646;7704384.137;-20.7467145;-42.84187767;0;1.88;40000;0;0.1;0;1.7199;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6181;79;25/05/2019;18:46:39;M0;F0;724707.3475;7704384.156;-20.74671433;-42.84187783;0;1.88;40000;0;0.1;0;1.72018;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6182;79;25/05/2019;18:46:40;M0;F0;724707.3477;7704384.174;-20.74671417;-42.84187783;0;1.88;40000;0;0.1;0;1.72046;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6183;79;25/05/2019;18:46:41;M0;F0;724707.3651;7704384.174;-20.74671417;-42.84187767;0;1.88;40000;0;0.1;0;1.72074;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6184;79;25/05/2019;18:46:42;M0;F0;724707.3653;7704384.193;-20.746714;-42.84187767;0;1.88;40000;0;0.1;0;1.72102;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6185;79;25/05/2019;18:46:43;M0;F0;724707.3827;7704384.192;-20.746714;-42.8418775;0;1.88;40000;0;0.1;0;1.7213;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6186;79;25/05/2019;18:46:44;M0;F0;724707.3829;7704384.211;-20.74671383;-42.8418775;0;1.88;40000;0;0.1;0;1.72158;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6187;79;25/05/2019;18:46:45;M0;F0;724707.4003;7704384.211;-20.74671383;-42.84187733;0;1.88;40000;0;0.1;0;1.72186;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6188;79;25/05/2019;18:46:46;M0;F0;724707.4006;7704384.229;-20.74671367;-42.84187733;0;1.88;40000;0;0.1;0;1.72214;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6189;79;25/05/2019;18:46:47;M0;F0;724707.401;7704384.266;-20.74671333;-42.84187733;0;1.88;40000;0;0.1;0;1.72242;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6190;79;25/05/2019;18:46:48;M0;F0;724707.4013;7704384.284;-20.74671317;-42.84187733;0;1.88;40000;0;0.1;0;1.7227;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6191;79;25/05/2019;18:46:49;M0;F0;724707.3844;7704384.322;-20.74671283;-42.8418775;0;1.88;40000;0;0.1;0;1.72298;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6192;79;25/05/2019;18:46:50;M0;F0;724707.3842;7704384.303;-20.746713;-42.8418775;0;1.88;40000;0;0.1;0;1.72326;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6193;79;25/05/2019;18:46:51;M0;F0;724707.3495;7704384.304;-20.746713;-42.84187783;0;1.88;40000;0;0.1;0;1.72354;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6194;79;25/05/2019;18:46:52;M0;F0;724707.3321;7704384.304;-20.746713;-42.841878;0;1.88;40000;0;0.1;0;1.72382;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6195;79;25/05/2019;18:46:53;M0;F0;724707.35;7704384.34;-20.74671267;-42.84187783;0;1.88;40000;0;0.1;0;1.7241;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6196;79;25/05/2019;18:46:54;M0;F0;724707.3502;7704384.359;-20.7467125;-42.84187783;0;1.88;40000;0;0.1;0;1.72438;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6197;79;25/05/2019;18:46:55;M0;F0;724707.3331;7704384.378;-20.74671233;-42.841878;0;1.88;40000;0;0.1;0;1.72466;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6198;79;25/05/2019;18:46:56;M0;F0;724707.3157;7704384.378;-20.74671233;-42.84187817;0;1.88;40000;0;0.1;0;1.72494;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6199;79;25/05/2019;18:46:57;M0;F0;724707.316;7704384.396;-20.74671217;-42.84187817;0;1.88;40000;0;0.1;0;1.72522;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6200;80;25/05/2019;18:46:58;M0;F0;724707.2986;7704384.396;-20.74671217;-42.84187833;0;1.88;40000;0;0.1;0;1.7255;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6201;80;25/05/2019;18:46:59;M0;F0;724707.2986;7704384.396;-20.74671217;-42.84187833;0;1.88;40000;0;0.1;0;1.72578;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6202;80;25/05/2019;18:47:00;M0;F0;724707.2815;7704384.415;-20.746712;-42.8418785;0;1.88;40000;0;0.1;0;1.72606;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6203;80;25/05/2019;18:47:01;M0;F0;724707.2813;7704384.397;-20.74671217;-42.8418785;0;1.88;40000;0;0.1;0;1.72634;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6204;80;25/05/2019;18:47:02;M0;F0;724707.2641;7704384.415;-20.746712;-42.84187867;0;1.88;0;0;0.1;0;1.72662;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6205;80;25/05/2019;18:47:03;M0;F0;724707.2468;7704384.416;-20.746712;-42.84187883;0;1.88;0;0;0.1;0;1.7269;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6206;80;25/05/2019;18:47:04;M0;F0;724707.2294;7704384.416;-20.746712;-42.841879;0;1.88;0;0;0.1;0;1.72718;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6207;80;25/05/2019;18:47:05;M0;F0;724707.2292;7704384.397;-20.74671217;-42.841879;0;1.88;0;0;0.1;0;1.72746;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6208;80;25/05/2019;18:47:06;M0;F0;724707.2294;7704384.416;-20.746712;-42.841879;0;1.88;0;0;0.1;0;1.72774;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6209;80;25/05/2019;18:47:07;M0;F0;724707.2292;7704384.397;-20.74671217;-42.841879;0;1.88;0;0;0.1;0;1.72802;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6210;80;25/05/2019;18:47:08;M0;F0;724707.2294;7704384.416;-20.746712;-42.841879;0;1.88;0;0;0.1;0;1.7283;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6211;80;25/05/2019;18:47:09;M0;F0;724707.2468;7704384.416;-20.746712;-42.84187883;0;1.88;0;0;0.1;0;1.72858;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6212;80;25/05/2019;18:47:10;M0;F0;724707.2641;7704384.415;-20.746712;-42.84187867;0;1.88;0;0;0.1;0;1.72886;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6213;80;25/05/2019;18:47:11;M0;F0;724707.2991;7704384.433;-20.74671183;-42.84187833;0;1.88;0;0;0.1;0;1.72914;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6214;80;25/05/2019;18:47:12;M0;F0;724707.2994;7704384.452;-20.74671167;-42.84187833;0;1.88;0;0;0.1;0;1.72942;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6215;80;25/05/2019;18:47:13;M0;F0;724707.2989;7704384.415;-20.746712;-42.84187833;0;1.88;40000;0;0.1;0;1.7297;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6216;80;25/05/2019;18:47:14;M0;F0;724707.3162;7704384.415;-20.746712;-42.84187817;0;1.88;40000;0;0.1;0;1.72998;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6217;80;25/05/2019;18:47:15;M0;F0;724707.3336;7704384.414;-20.746712;-42.841878;0;1.89;40000;0;0.1;0;1.73026;0;0.75;28;90;3.3;0;MAP;OFF;OFF;0;0;0
6218;80;25/05/2019;18:47:16;M0;F0;724707.1828;7704384.823;-20.74670833;-42.8418795;0;1.89;0;0;0.1;0;1.73054;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6219;80;25/05/2019;18:47:17;M0;F0;724707.0989;7704385.045;-20.74670633;-42.84188033;0;1.89;0;0;0.1;0;1.73082;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6220;80;25/05/2019;18:47:18;M0;F0;724707.0992;7704385.064;-20.74670617;-42.84188033;0;1.89;0;0;0.1;0;1.7311;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6221;80;25/05/2019;18:47:19;M0;F0;724707.0994;7704385.082;-20.746706;-42.84188033;0;1.89;0;0;0.1;0;1.73138;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6222;80;25/05/2019;18:47:20;M0;F0;724707.1175;7704385.137;-20.7467055;-42.84188017;0;1.89;0;0;0.1;0;1.73166;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6223;80;25/05/2019;18:47:21;M0;F0;724707.1356;7704385.192;-20.746705;-42.84188;0;1.89;0;0;0.1;0;1.73194;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6224;80;25/05/2019;18:47:22;M0;F0;724707.1535;7704385.229;-20.74670467;-42.84187983;0;1.89;0;0;0.1;0;1.73222;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6225;80;25/05/2019;18:47:23;M0;F0;724707.119;7704385.248;-20.7467045;-42.84188017;0;1.89;0;0;0.1;0;1.7325;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6226;80;25/05/2019;18:47:24;M0;F0;724707.0669;7704385.249;-20.7467045;-42.84188067;0;1.89;0;0;0.1;0;1.73278;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6227;80;25/05/2019;18:47:25;M0;F0;724707.0324;7704385.268;-20.74670433;-42.841881;0;1.89;0;0;0.1;0;1.73306;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6228;80;25/05/2019;18:47:26;M0;F0;724707.0153;7704385.286;-20.74670417;-42.84188117;0;1.89;0;0;0.1;0;1.73334;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6229;80;25/05/2019;18:47:27;M0;F0;724706.9982;7704385.305;-20.746704;-42.84188133;0;1.89;0;0;0.1;0;1.73362;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6230;80;25/05/2019;18:47:28;M0;F0;724706.9637;7704385.324;-20.74670383;-42.84188167;0;1.89;0;0;0.1;0;1.7339;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6231;80;25/05/2019;18:47:29;M0;F0;724706.9466;7704385.343;-20.74670367;-42.84188183;0;1.89;0;0;0.1;0;1.73418;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6232;80;25/05/2019;18:47:30;M0;F0;724706.9293;7704385.343;-20.74670367;-42.841882;0;1.89;0;0;0.1;0;1.73446;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6233;80;25/05/2019;18:47:31;M0;F0;724706.8945;7704385.343;-20.74670367;-42.84188233;0;1.89;0;0;0.1;0;1.73474;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6234;80;25/05/2019;18:47:32;M0;F0;724706.8598;7704385.344;-20.74670367;-42.84188267;0;1.89;0;0;0.1;0;1.73502;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6235;80;25/05/2019;18:47:33;M0;F0;724706.8427;7704385.362;-20.7467035;-42.84188283;0;1.89;0;0;0.1;0;1.7353;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6236;80;25/05/2019;18:47:34;M0;F0;724706.808;7704385.363;-20.7467035;-42.84188317;0;1.89;0;0;0.1;0;1.73558;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6237;80;25/05/2019;18:47:35;M0;F0;724706.773;7704385.345;-20.74670367;-42.8418835;0;1.89;0;0;0.1;0;1.73586;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6238;80;25/05/2019;18:47:36;M0;F0;724706.7552;7704385.308;-20.746704;-42.84188367;0;1.89;0;0;0.1;0;1.73614;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6239;80;25/05/2019;18:47:37;M0;F0;724706.7202;7704385.29;-20.74670417;-42.841884;0;1.89;0;0;0.1;0;1.73642;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6240;80;25/05/2019;18:47:38;M0;F0;724706.7197;7704385.253;-20.7467045;-42.841884;0;1.89;0;0;0.1;0;1.7367;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6241;80;25/05/2019;18:47:39;M0;F0;724706.6674;7704385.236;-20.74670467;-42.8418845;0;1.89;0;0;0.1;0;1.73698;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6242;80;25/05/2019;18:47:40;M0;F0;724706.6324;7704385.218;-20.74670483;-42.84188483;0;1.89;0;0;0.1;0;1.73726;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6243;80;25/05/2019;18:47:41;M0;F0;724706.5625;7704385.182;-20.74670517;-42.8418855;0;1.89;0;0;0.1;0;1.73754;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6244;80;25/05/2019;18:47:42;M0;F0;724706.528;7704385.2;-20.746705;-42.84188583;0;1.89;0;0;0.1;0;1.73782;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6245;80;25/05/2019;18:47:43;M0;F0;724706.4935;7704385.219;-20.74670483;-42.84188617;0;1.89;0;0;0.1;0;1.7381;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6246;80;25/05/2019;18:47:44;M0;F0;724706.4764;7704385.238;-20.74670467;-42.84188633;0;1.89;0;0;0.1;0;1.73838;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6247;80;25/05/2019;18:47:45;M0;F0;724706.4593;7704385.257;-20.7467045;-42.8418865;0;1.89;0;0;0.1;0;1.73866;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6248;80;25/05/2019;18:47:46;M0;F0;724706.4422;7704385.275;-20.74670433;-42.84188667;0;1.89;0;0;0.1;0;1.73894;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6249;80;25/05/2019;18:47:47;M0;F0;724706.4248;7704385.276;-20.74670433;-42.84188683;0;1.89;0;0;0.1;0;1.73922;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6250;80;25/05/2019;18:47:48;M0;F0;724706.3901;7704385.276;-20.74670433;-42.84188717;0;1.89;0;0;0.1;0;1.7395;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6251;80;25/05/2019;18:47:49;M0;F0;724706.4075;7704385.276;-20.74670433;-42.841887;0;1.89;0;0;0.1;0;1.73978;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6252;80;25/05/2019;18:47:50;M0;F0;724706.4251;7704385.294;-20.74670417;-42.84188683;0;1.89;0;0;0.1;0;1.74006;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6253;80;25/05/2019;18:47:51;M0;F0;724706.4417;7704385.239;-20.74670467;-42.84188667;0.37;1.89;0;0;0.1;0;1.74034;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6254;80;25/05/2019;18:47:52;M0;F0;724706.4588;7704385.22;-20.74670483;-42.8418865;0.56;1.89;0;0;0.1;0;1.74062;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6255;81;25/05/2019;18:47:53;M0;F0;724706.6642;7704384.996;-20.74670683;-42.8418845;0.72;1.89;0;0;0.1;0;1.7409;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6256;81;25/05/2019;18:47:54;M0;F0;724706.9172;7704384.438;-20.74671183;-42.841882;0.78;1.89;0;0;0.1;0;1.74118;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
6257;81;25/05/2019;18:47:55;M0;F0;724707.3227;7704383.602;-20.74671933;-42.841878;0.79;1.89;40000;0;0.1;0;1.74146;0;0.75;28;90;3.3;0;MAP;OFF;OFF;43.62887;0.31;0
6258;81;25/05/2019;18:47:56;M0;F0;724707.8498;7704382.765;-20.74672683;-42.84187283;0.84;1.89;40000;0;0.1;0;1.74174;0;0.75;28;90;3.3;0;MAP;OFF;OFF;44.67364;0.32;0.28
6259;81;25/05/2019;18:47:57;M0;F0;724708.3779;7704382.001;-20.74673367;-42.84186767;0.88;1.89;40000;0;0.1;0;1.74202;0;0.75;28;90;3.3;0;MAP;OFF;OFF;46.79318;0.34;0.26
6260;81;25/05/2019;18:47:58;M0;F0;724708.7477;7704381.092;-20.74674183;-42.841864;0.91;1.89;40000;0;0.1;0;1.7423;0;0.75;28;90;3.3;0;MAP;OFF;OFF;48.01795;0.35;0.28
6261;81;25/05/2019;18:47:59;M0;F0;724709.1158;7704380.053;-20.74675117;-42.84186033;0.94;1.89;40000;0;0.1;0;1.74258;0;0.75;28;90;3.3;0;MAP;OFF;OFF;49.21272;0.36;0.3
6262;81;25/05/2019;18:48:00;M0;F0;724709.7099;7704379.03;-20.74676033;-42.8418545;0.95;1.89;40000;0;0.1;0;1.74286;0;0.75;28;90;3.3;0;MAP;OFF;OFF;50.39249;0.37;0.3
6263;81;25/05/2019;18:48:01;M0;F0;724710.4445;7704378.134;-20.74676833;-42.84184733;0.96;1.89;40000;0;0.1;0;1.74314;0;0.75;28;90;3.3;0;MAP;OFF;OFF;51.57226;0.38;0.34
6264;81;25/05/2019;18:48:02;M0;F0;724711.04;7704377.222;-20.7467765;-42.8418415;0.98;1.89;40000;0;0.1;0;1.74342;0;0.75;28;90;3.3;0;MAP;OFF;OFF;51.66226;0.38;0.36
6265;81;25/05/2019;18:48:03;M0;F0;724711.5835;7704376.31;-20.74678467;-42.84183617;0.98;1.89;40000;0;0.1;0;1.7437;0;0.75;28;90;3.3;0;MAP;OFF;OFF;51.69226;0.38;0.36
6266;81;25/05/2019;18:48:04;M0;F0;724712.056;7704375.289;-20.74679383;-42.8418315;0.98;1.89;40000;0;0.1;0;1.74398;0;0.75;28;90;3.3;0;MAP;OFF;OFF;51.72226;0.38;0.37
6267;81;25/05/2019;18:48:05;M0;F0;724712.5114;7704374.286;-20.74680283;-42.841827;0.99;1.89;40000;0;0.1;0;1.74426;0;0.75;28;90;3.3;0;MAP;OFF;OFF;51.72226;0.38;0.37
6268;81;25/05/2019;18:48:06;M0;F0;724713.1258;7704373.484;-20.74681;-42.841821;0.99;1.89;40000;0;0.1;0;1.74454;0;0.75;28;90;3.3;0;MAP;OFF;OFF;52.75203;0.39;0.37
6269;81;25/05/2019;18:48:07;M0;F0;724713.6008;7704372.647;-20.7468175;-42.84181633;0.99;1.89;40000;0;0.1;0;1.74482;0;0.75;28;90;3.3;0;MAP;OFF;OFF;52.81203;0.39;0.37
6270;81;25/05/2019;18:48:08;M0;F0;724714.1444;7704371.754;-20.7468255;-42.841811;1;1.89;40000;0;0.1;0;1.7451;0;0.75;28;90;3.3;0;MAP;OFF;OFF;52.84203;0.39;0.39
6271;81;25/05/2019;18:48:09;M0;F0;724714.7744;7704370.822;-20.74683383;-42.84180483;1;1.89;40000;0;0.1;0;1.74538;0;0.75;28;90;3.3;0;MAP;OFF;OFF;52.84203;0.39;0.39
6272;81;25/05/2019;18:48:10;M0;F0;724715.3871;7704369.891;-20.74684217;-42.84179883;1;1.89;40000;0;0.1;0;1.74566;0;0.75;28;90;3.3;0;MAP;OFF;OFF;53.8118;0.4;0.4
6273;81;25/05/2019;18:48:11;M0;F0;724715.8956;7704368.962;-20.7468505;-42.84179383;1.01;1.89;40000;0;0.1;0;1.74594;0;0.75;28;90;3.3;0;MAP;OFF;OFF;53.8118;0.4;0.4
