LogID,Log_Bt,Date,Time (UTC),MachineID,FieldID,LatUTM(m),LongUTM(m),Lat(º),Long(º),Speed (m/s),GPS PDOP ,PopSeed(Plant/ha),FertRt(kg/ha),FertWgt(kg),Mean Op Cap(m2/h),Time Operation (h),Area(m2),Row Spacing(m),Holes, seed_germ (%), SeedByM, FertByM, Seed Mode, Fert Mode,Remote Status,Duty Seed, Calc Rot Seed, Real Rot Seed
7766,153,25/05/19,19:34:38,M0,F0,724758.0602763372,7704330.522604634,-20.7471925,-42.841384166666664,0.99,1.52,50000,0.0,0.1,0.0,2.1637,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,60.87473,0.49,0.52
7767,153,25/05/19,19:34:39,M0,F0,724757.6728300303,7704331.413765774,-20.7471845,-42.841388,0.99,1.52,70000,0.0,0.1,0.0,2.16398,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.51036,0.68,0.51
7768,153,25/05/19,19:34:40,M0,F0,724757.1428093414,7704332.0299594635,-20.747179,-42.84139316666667,0.98,1.52,70000,0.0,0.1,0.0,2.16426,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.88536,0.68,0.69
7769,153,25/05/19,19:34:41,M0,F0,724756.5440888292,7704332.702444677,-20.747173,-42.841399,0.98,1.55,70000,0.0,0.1,0.0,2.16454,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.91559,0.67,0.69
7770,153,25/05/19,19:34:42,M0,F0,724756.1380505397,7704333.501563627,-20.747165833333334,-42.841403,0.98,1.52,70000,0.0,0.1,0.0,2.16482,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.91559,0.67,0.69
7771,153,25/05/19,19:34:43,M0,F0,724755.6447205733,7704334.264931964,-20.747159,-42.841407833333335,0.98,1.52,70000,0.0,0.1,0.0,2.1651,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.91559,0.67,0.69
7772,153,25/05/19,19:34:44,M0,F0,724755.239175028,7704335.100960458,-20.7471515,-42.84141183333333,0.97,1.52,70000,0.0,0.1,0.0,2.16538,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.91559,0.67,0.69
7773,153,25/05/19,19:34:45,M0,F0,724754.7123575197,7704335.957066281,-20.747143833333332,-42.841417,0.97,1.52,70000,0.0,0.1,0.0,2.16566,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.91559,0.67,0.69
7774,153,25/05/19,19:34:46,M0,F0,724754.2735708391,7704336.904287051,-20.747135333333333,-42.84142133333334,0.97,1.52,70000,0.0,0.1,0.0,2.16594,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.91559,0.67,0.69
7775,153,25/05/19,19:34:47,M0,F0,724753.8342912773,7704337.814598232,-20.747127166666665,-42.841425666666666,0.98,1.52,70000,0.0,0.1,0.0,2.16622,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.91559,0.67,0.69
7776,153,25/05/19,19:34:48,M0,F0,724753.2908530742,7704338.726300146,-20.747119,-42.841431,0.98,1.52,70000,0.0,0.1,0.0,2.1665,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.91559,0.67,0.69
7777,153,25/05/19,19:34:49,M0,F0,724752.7136809267,7704339.712284769,-20.747110166666666,-42.84143666666667,0.98,1.52,70000,0.0,0.1,0.0,2.16678,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.91559,0.67,0.69
7778,153,25/05/19,19:34:50,M0,F0,724752.3103527849,7704340.714406243,-20.747101166666667,-42.841440666666664,0.98,1.52,70000,0.0,0.1,0.0,2.16706,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.91559,0.67,0.69
7779,153,25/05/19,19:34:51,M0,F0,724751.8373391071,7704341.699000076,-20.747092333333335,-42.84144533333333,0.98,1.52,70000,0.0,0.1,0.0,2.16734,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.91559,0.67,0.69
7780,153,25/05/19,19:34:52,M0,F0,724751.3467191891,7704342.665370893,-20.74708366666667,-42.84145016666667,0.99,1.52,70000,0.0,0.1,0.0,2.16762,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.91559,0.67,0.69
7781,153,25/05/19,19:34:53,M0,F0,724750.7861673131,7704343.595759271,-20.747075333333335,-42.84145566666667,0.99,1.52,70000,0.0,0.1,0.0,2.1679,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.88536,0.68,0.69
7782,153,25/05/19,19:34:54,M0,F0,724750.2253689615,7704344.507692838,-20.747067166666668,-42.84146116666667,0.99,1.52,70000,0.0,0.1,0.0,2.16818,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.88536,0.68,0.69
7783,153,25/05/19,19:34:55,M0,F0,724749.7327775898,7704345.326425297,-20.747059833333335,-42.841466,0.99,1.52,70000,0.0,0.1,0.0,2.16846,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.88536,0.68,0.69
7784,153,25/05/19,19:34:56,M0,F0,724749.276137748,7704346.2369680945,-20.747051666666668,-42.8414705,0.99,1.52,70000,0.0,0.1,0.0,2.16874,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.88536,0.68,0.7
7785,153,25/05/19,19:34:57,M0,F0,724748.7488267256,7704347.056164088,-20.747044333333335,-42.84147566666667,0.98,1.52,70000,0.0,0.1,0.0,2.16902,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.87059,0.67,0.7
7786,153,25/05/19,19:34:58,M0,F0,724748.2554959776,7704347.819532128,-20.7470375,-42.8414805,0.99,1.52,70000,0.0,0.1,0.0,2.1693,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.79536,0.68,0.7
7787,153,25/05/19,19:34:59,M0,F0,724747.781496203,7704348.730306655,-20.747029333333334,-42.841485166666665,0.99,1.52,70000,0.0,0.1,0.0,2.16958,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.79536,0.68,0.7
7788,153,25/05/19,19:35:00,M0,F0,724747.2727768214,7704349.641544731,-20.747021166666666,-42.84149016666667,0.99,1.52,70000,0.0,0.1,0.0,2.16986,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.79536,0.68,0.7
7789,153,25/05/19,19:35:01,M0,F0,724746.7104996252,7704350.442749422,-20.747014,-42.84149566666667,0.99,1.52,70000,0.0,0.1,0.0,2.17014,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.79536,0.68,0.7
7790,153,25/05/19,19:35:02,M0,F0,724746.2186470954,7704351.316846099,-20.747006166666665,-42.8415005,0.99,1.52,70000,0.0,0.1,0.0,2.17042,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.79536,0.68,0.7
7791,153,25/05/19,19:35:03,M0,F0,724745.7431686771,7704352.116891829,-20.746999,-42.841505166666664,0.99,1.52,70000,0.0,0.1,0.0,2.1707,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.79536,0.68,0.7
7792,153,25/05/19,19:35:04,M0,F0,724745.2686758197,7704352.990756685,-20.746991166666668,-42.84150983333333,0.99,1.52,70000,0.0,0.1,0.0,2.17098,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.79536,0.68,0.7
7793,153,25/05/19,19:35:05,M0,F0,724744.7780551388,7704353.957127232,-20.7469825,-42.84151466666667,0.99,1.51,70000,0.0,0.1,0.0,2.17126,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.79536,0.68,0.7
7794,153,25/05/19,19:35:06,M0,F0,724744.2864487928,7704354.849678617,-20.7469745,-42.8415195,0.99,1.51,70000,0.0,0.1,0.0,2.17154,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.79536,0.68,0.7
7795,153,25/05/19,19:35:07,M0,F0,724743.7950887899,7704355.760684767,-20.746966333333333,-42.84152433333333,0.99,1.64,70000,0.0,0.1,0.0,2.17182,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.79536,0.68,0.7
7796,153,25/05/19,19:35:08,M0,F0,724743.3220741118,7704356.745278261,-20.7469575,-42.841529,0.99,1.51,70000,0.0,0.1,0.0,2.1721,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.79536,0.68,0.7
7797,153,25/05/19,19:35:09,M0,F0,724743.0216716081,7704357.653734796,-20.746949333333333,-42.841532,0.98,1.51,70000,0.0,0.1,0.0,2.17238,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.79536,0.68,0.7
7798,153,25/05/19,19:35:10,M0,F0,724742.5642918135,7704358.508912978,-20.746941666666668,-42.8415365,0.98,1.51,70000,0.0,0.1,0.0,2.17266,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.73559,0.67,0.7
7799,153,25/05/19,19:35:11,M0,F0,724742.1059263741,7704359.290271999,-20.746934666666668,-42.841541,0.98,1.51,70000,0.0,0.1,0.0,2.17294,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.64559,0.67,0.7
7800,153,25/05/19,19:35:12,M0,F0,724741.6306938994,7704360.108772353,-20.746927333333332,-42.84154566666667,0.98,1.51,70000,0.0,0.1,0.0,2.17322,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.55559,0.67,0.7
7801,153,25/05/19,19:35:13,M0,F0,724741.1390871771,7704361.001323608,-20.746919333333334,-42.8415505,0.98,1.51,70000,0.0,0.1,0.0,2.1735,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.51059,0.67,0.69
7802,153,25/05/19,19:35:14,M0,F0,724740.5790268347,7704361.96862109,-20.74691066666667,-42.841556,0.98,1.51,70000,0.0,0.1,0.0,2.17378,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.51059,0.67,0.69
7803,153,25/05/19,19:35:15,M0,F0,724739.9634375188,7704362.67824688,-20.746904333333333,-42.841562,0.98,1.51,70000,0.0,0.1,0.0,2.17406,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.51059,0.67,0.69
7804,153,25/05/19,19:35:16,M0,F0,724739.332459521,7704363.5357427,-20.746896666666668,-42.84156816666667,0.98,1.51,70000,0.0,0.1,0.0,2.17434,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.51059,0.67,0.69
7805,153,25/05/19,19:35:17,M0,F0,724738.8594443232,7704364.520336015,-20.746887833333332,-42.84157283333333,0.98,1.51,70000,0.0,0.1,0.0,2.17462,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.51059,0.67,0.69
7806,153,25/05/19,19:35:18,M0,F0,724738.3512166953,7704365.468483288,-20.746879333333332,-42.84157783333333,0.98,1.51,70000,0.0,0.1,0.0,2.1749,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.51059,0.67,0.69
7807,153,25/05/19,19:35:19,M0,F0,724737.8236580712,7704366.269224033,-20.746872166666666,-42.841583,0.98,1.51,70000,0.0,0.1,0.0,2.17518,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.51059,0.67,0.69
7808,153,25/05/19,19:35:20,M0,F0,724737.2271530088,7704367.107801415,-20.746864666666667,-42.84158883333333,0.98,1.51,70000,0.0,0.1,0.0,2.17546,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.51059,0.67,0.69
7809,153,25/05/19,19:35:21,M0,F0,724736.8550932392,7704367.85109181,-20.746858,-42.8415925,0.98,1.51,70000,0.0,0.1,0.0,2.17574,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.51059,0.67,0.69
7810,153,25/05/19,19:35:22,M0,F0,724736.3458798185,7704368.7254198585,-20.74685016666667,-42.8415975,0.98,1.51,70000,0.0,0.1,0.0,2.17602,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.51059,0.67,0.69
7811,153,25/05/19,19:35:23,M0,F0,724735.7523312685,7704369.785454591,-20.746840666666667,-42.84160333333333,0.98,1.51,70000,0.0,0.1,0.0,2.1763,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.51059,0.67,0.69
7812,153,25/05/19,19:35:24,M0,F0,724735.2101228571,7704370.789429628,-20.746831666666665,-42.841608666666666,0.98,1.51,70000,0.0,0.1,0.0,2.17658,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.51059,0.67,0.69
7813,153,25/05/19,19:35:25,M0,F0,724734.6138638767,7704371.646461673,-20.746824,-42.8416145,0.98,1.51,70000,0.0,0.1,0.0,2.17686,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.51059,0.67,0.69
7814,153,25/05/19,19:35:26,M0,F0,724734.0518316514,7704372.466120583,-20.746816666666668,-42.84162,0.98,1.51,70000,0.0,0.1,0.0,2.17714,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.51059,0.67,0.69
7815,154,25/05/19,19:35:27,M0,F0,724733.5761055864,7704373.247711057,-20.746809666666667,-42.84162466666667,0.98,1.51,70000,0.0,0.1,0.0,2.17742,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.51059,0.67,0.69
7816,154,25/05/19,19:35:28,M0,F0,724732.9612546947,7704374.012700871,-20.746802833333334,-42.84163066666667,0.98,1.51,70000,0.0,0.1,0.0,2.1777,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.51059,0.67,0.69
7817,154,25/05/19,19:35:29,M0,F0,724732.3310150314,7704374.9255607,-20.746794666666666,-42.84163683333333,0.98,1.51,70000,0.0,0.1,0.0,2.17798,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.51059,0.67,0.69
7818,154,25/05/19,19:35:30,M0,F0,724731.6477103538,7704375.765296657,-20.746787166666667,-42.8416435,0.98,1.51,70000,0.0,0.1,0.0,2.17826,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.51059,0.67,0.69
7819,154,25/05/19,19:35:31,M0,F0,724731.1189191318,7704376.473763201,-20.746780833333332,-42.841648666666664,0.98,1.51,40000,0.0,0.1,0.0,2.17854,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,50.41726,0.38,0.65
7820,154,25/05/19,19:35:32,M0,F0,724730.7334411875,7704377.512561722,-20.7467715,-42.8416525,0.99,1.51,40000,0.0,0.1,0.0,2.17882,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,49.78726,0.38,0.41
7821,154,25/05/19,19:35:33,M0,F0,724730.2616569378,7704378.589428619,-20.746761833333334,-42.841657166666664,0.99,1.51,40000,0.0,0.1,0.0,2.1791,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,50.75703,0.39,0.4
7822,154,25/05/19,19:35:34,M0,F0,724729.735822147,7704379.519352513,-20.7467535,-42.84166233333333,0.99,1.51,40000,0.0,0.1,0.0,2.17938,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,50.75703,0.39,0.4
7823,154,25/05/19,19:35:35,M0,F0,724729.1752676838,7704380.449739912,-20.746745166666667,-42.84166783333333,0.99,1.51,40000,0.0,0.1,0.0,2.17966,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,50.75703,0.39,0.4
7824,154,25/05/19,19:35:36,M0,F0,724728.510554316,7704381.381517858,-20.746736833333333,-42.84167433333333,0.98,1.51,40000,0.0,0.1,0.0,2.17994,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,50.75703,0.39,0.4
7825,154,25/05/19,19:35:37,M0,F0,724727.964895721,7704382.127125601,-20.746730166666666,-42.841679666666664,0.98,1.51,40000,0.0,0.1,0.0,2.18022,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,49.72726,0.38,0.4
7826,154,25/05/19,19:35:38,M0,F0,724727.5417412474,7704382.944930129,-20.746722833333333,-42.841683833333335,0.99,1.51,40000,0.0,0.1,0.0,2.1805,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,49.66726,0.38,0.4
7827,154,25/05/19,19:35:39,M0,F0,724727.0156597719,7704383.856399124,-20.746714666666666,-42.841689,0.98,1.51,40000,0.0,0.1,0.0,2.18078,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,50.63703,0.39,0.4
7828,154,25/05/19,19:35:40,M0,F0,724726.5225732082,7704384.638221091,-20.746707666666666,-42.84169383333333,0.98,1.51,40000,0.0,0.1,0.0,2.18106,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,49.60726,0.38,0.4
7829,154,25/05/19,19:35:41,M0,F0,724726.1175175344,7704385.511158159,-20.746699833333334,-42.841697833333335,0.99,1.6,40000,0.0,0.1,0.0,2.18134,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,49.54726,0.38,0.4
7830,154,25/05/19,19:35:42,M0,F0,724725.6613678895,7704386.458609626,-20.746691333333334,-42.84170233333333,0.99,1.51,40000,0.0,0.1,0.0,2.18162,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,50.51703,0.39,0.39
7831,154,25/05/19,19:35:43,M0,F0,724725.0636295511,7704387.204912517,-20.746684666666667,-42.84170816666666,0.99,1.6,40000,0.0,0.1,0.0,2.1819,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,50.51703,0.39,0.4
7832,154,25/05/19,19:35:44,M0,F0,724724.4311715316,7704387.9516789,-20.746678,-42.841714333333336,0.98,1.55,40000,0.0,0.1,0.0,2.18218,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,50.51703,0.39,0.39
7833,154,25/05/19,19:35:45,M0,F0,724723.9896714032,7704388.695895927,-20.74667133333333,-42.841718666666665,0.98,1.51,40000,0.0,0.1,0.0,2.18246,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,49.54726,0.38,0.39
7834,154,25/05/19,19:35:46,M0,F0,724723.5486639813,7704389.477022504,-20.746664333333335,-42.841723,0.98,1.55,40000,0.0,0.1,0.0,2.18274,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,49.54726,0.38,0.39
7835,155,25/05/19,19:35:47,M0,F0,724723.1252627046,7704390.276372096,-20.746657166666665,-42.841727166666665,0.98,1.69,40000,0.0,0.1,0.0,2.18302,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,49.54726,0.38,0.39
7836,155,25/05/19,19:35:48,M0,F0,724722.7008758903,7704391.001902537,-20.746650666666667,-42.841731333333335,0.98,1.64,40000,0.0,0.1,0.0,2.1833,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,49.54726,0.38,0.39
7837,155,25/05/19,19:35:49,M0,F0,724722.2948343453,7704391.801020342,-20.7466435,-42.84173533333333,0,1.55,40000,0.0,0.1,0.0,2.18358,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,0.0,0.0,0
7838,155,25/05/19,19:36:15,M0,F0,724721.5122969581,7704393.011241956,-20.746632666666667,-42.841743,0,1.51,0,0.0,0.1,0.0,2.18386,0.0,0.75,28,90,0.0,0.0,MAP,OFF,OFF,0.0,0.0,0
7839,155,25/05/19,19:36:16,M0,F0,724721.4944443973,7704392.974564143,-20.746633,-42.84174316666667,0,1.51,0,0.0,0.1,0.0,2.18414,0.0,0.75,28,90,0.0,0.0,MAP,OFF,OFF,0.0,0.0,0
7840,155,25/05/19,19:36:17,M0,F0,724721.4413794575,7704392.901440272,-20.746633666666668,-42.841743666666666,0,1.51,0,0.0,0.1,0.0,2.18442,0.0,0.75,28,90,0.0,0.0,MAP,OFF,OFF,0.0,0.0,0
7841,155,25/05/19,19:36:18,M0,F0,724721.353594884,7704392.828779908,-20.746634333333333,-42.8417445,0,1.53,0,0.0,0.1,0.0,2.1847,0.0,0.75,28,90,0.0,0.0,MAP,OFF,OFF,0.0,0.0,0
7842,155,25/05/19,19:36:19,M0,F0,724721.3181361338,7704392.773879066,-20.746634833333335,-42.84174483333334,0.61,1.53,0,0.0,0.1,0.0,2.18498,0.0,0.75,28,90,0.0,0.0,MAP,OFF,OFF,0.0,0.0,0
7843,156,25/05/19,19:36:20,M0,F0,724721.2807064122,7704392.571339959,-20.746636666666667,-42.84174516666667,0.72,1.51,0,0.0,0.1,0.0,2.18526,0.0,0.75,28,90,0.0,0.0,MAP,OFF,OFF,0.0,0.0,0
7844,156,25/05/19,19:36:21,M0,F0,724721.4647659905,7704392.052056737,-20.746641333333333,-42.84174333333333,0.8,1.63,40000,0.0,0.1,0.0,2.18554,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,42.6591,0.3,0
7845,156,25/05/19,19:36:22,M0,F0,724721.784501246,7704391.291007295,-20.746648166666667,-42.84174016666667,0.83,1.63,40000,0.0,0.1,0.0,2.18582,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,44.62864,0.32,0.3
7846,156,25/05/19,19:36:23,M0,F0,724722.1902964264,7704390.47343472,-20.7466555,-42.841736166666664,0.84,1.63,40000,0.0,0.1,0.0,2.1861,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,45.68841,0.33,0.3
7847,156,25/05/19,19:36:24,M0,F0,724722.5931350829,7704389.43440473,-20.746664833333334,-42.84173216666667,0.85,1.51,40000,0.0,0.1,0.0,2.18638,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,45.77841,0.33,0.3
7848,156,25/05/19,19:36:25,M0,F0,724722.9994229178,7704388.653741693,-20.746671833333334,-42.84172816666667,0.86,1.53,40000,0.0,0.1,0.0,2.18666,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,46.85318,0.34,0.32
7849,156,25/05/19,19:36:26,M0,F0,724723.5629345237,7704387.944811966,-20.746678166666666,-42.84172266666667,0.88,1.62,40000,0.0,0.1,0.0,2.18694,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,47.85295,0.35,0.35
7850,156,25/05/19,19:36:27,M0,F0,724724.0379223942,7704387.107857518,-20.746685666666668,-42.841718,0.89,1.51,40000,0.0,0.1,0.0,2.18722,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,47.85295,0.35,0.35
7851,156,25/05/19,19:36:28,M0,F0,724724.4442100968,7704386.327194432,-20.746692666666668,-42.841714,0.9,1.59,40000,0.0,0.1,0.0,2.1875,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,47.85295,0.35,0.36
7852,156,25/05/19,19:36:29,M0,F0,724724.9372968107,7704385.545372542,-20.746699666666668,-42.84170916666667,0.92,1.59,40000,0.0,0.1,0.0,2.18778,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,48.82272,0.36,0.35
7853,156,25/05/19,19:36:30,M0,F0,724725.3780576702,7704384.745791124,-20.746706833333334,-42.84170483333333,0.92,1.51,40000,0.0,0.1,0.0,2.18806,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,48.82272,0.36,0.36
7854,156,25/05/19,19:36:31,M0,F0,724725.8349464044,7704383.853704013,-20.746714833333332,-42.841700333333335,0.92,1.51,40000,0.0,0.1,0.0,2.18834,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,48.82272,0.36,0.35
7855,156,25/05/19,19:36:32,M0,F0,724726.2400020419,7704382.980766946,-20.746722666666667,-42.84169633333333,0.93,1.53,40000,0.0,0.1,0.0,2.18862,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,48.82272,0.36,0.36
7856,156,25/05/19,19:36:33,M0,F0,724726.6968906745,7704382.088679802,-20.746730666666668,-42.841691833333336,0.94,1.51,40000,0.0,0.1,0.0,2.1889,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,49.79249,0.37,0.37
7857,156,25/05/19,19:36:34,M0,F0,724727.2933968412,7704381.250102904,-20.746738166666667,-42.841686,0.94,1.59,40000,0.0,0.1,0.0,2.18918,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,49.79249,0.37,0.37
7858,156,25/05/19,19:36:35,M0,F0,724727.87229676,7704380.393302955,-20.746745833333332,-42.841680333333336,0.95,1.59,40000,0.0,0.1,0.0,2.18946,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,49.79249,0.37,0.37
7859,156,25/05/19,19:36:36,M0,F0,724728.3286924625,7704379.464306181,-20.746754166666665,-42.84167583333333,0.95,1.61,40000,0.0,0.1,0.0,2.18974,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,49.79249,0.37,0.37
7860,156,25/05/19,19:36:37,M0,F0,724728.7669891627,7704378.480176799,-20.746763,-42.8416715,0.96,1.51,40000,0.0,0.1,0.0,2.19002,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,50.76226,0.38,0.37
7861,157,25/05/19,19:36:38,M0,F0,724729.3282827148,7704377.605153761,-20.746770833333333,-42.841666000000004,0.96,1.51,40000,0.0,0.1,0.0,2.1903,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,50.76226,0.38,0.39
7862,157,25/05/19,19:36:39,M0,F0,724729.8211225306,7704376.804876891,-20.746778,-42.84166116666667,0.96,1.51,40000,0.0,0.1,0.0,2.19058,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,50.76226,0.38,0.39
7863,157,25/05/19,19:36:40,M0,F0,724730.3479427474,7704375.948772119,-20.746785666666668,-42.841656,0.96,1.5,40000,0.0,0.1,0.0,2.19086,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,50.76226,0.38,0.39
7864,157,25/05/19,19:36:41,M0,F0,724730.8385650031,7704374.982402151,-20.746794333333334,-42.841651166666665,0.96,1.5,40000,0.0,0.1,0.0,2.19114,0.0,0.75,28,90,3.3,0.0,MAP,OFF,OFF,50.76226,0.38,0.39
7865,157,25/05/19,19:36:42,M0,F0,724731.4514449446,7704374.069774153,-20.7468025,-42.841645166666666,0.97,1.5,70000,0.0,0.1,0.0,2.19142,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.54059,0.67,0.4
7866,157,25/05/19,19:36:43,M0,F0,724732.2398938846,7704373.302466733,-20.746809333333335,-42.8416375,0.97,1.5,70000,0.0,0.1,0.0,2.19156,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,78.94559,0.67,0.52
7867,157,25/05/19,19:36:44,M0,F0,724732.9574252416,7704372.425357632,-20.746817166666666,-42.8416305,0.97,1.5,70000,0.0,0.1,0.0,2.19184,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.20059,0.67,0.67
7868,157,25/05/19,19:36:45,M0,F0,724733.6050245599,7704371.512265999,-20.746825333333334,-42.84162416666667,0.97,1.5,70000,0.0,0.1,0.0,2.19212,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.20059,0.67,0.68
7869,157,25/05/19,19:36:46,M0,F0,724734.1660712148,7704370.618787963,-20.746833333333335,-42.84161866666667,0.97,1.5,70000,0.0,0.1,0.0,2.1924,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.20059,0.67,0.67
7870,157,25/05/19,19:36:47,M0,F0,724734.6068311866,7704369.8192062145,-20.7468405,-42.84161433333333,0.97,1.5,70000,0.0,0.1,0.0,2.19268,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.20059,0.67,0.67
7871,157,25/05/19,19:36:48,M0,F0,724735.2025973129,7704368.925264593,-20.7468485,-42.8416085,0.97,1.5,70000,0.0,0.1,0.0,2.19296,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.20059,0.67,0.68
7872,157,25/05/19,19:36:49,M0,F0,724735.7971314201,7704367.93904902,-20.746857333333335,-42.84160266666667,0.98,1.5,70000,0.0,0.1,0.0,2.19324,0.0,0.75,28,90,5.8,0.0,MAP,OFF,OFF,79.20059,0.67,0.7
